job_id,skill,skill_category,skill_level
H1KG9UZ1KKTD,GCP,Cloud,Basic
XG4PJI9TT96J,R,Programming,Advanced
XG4PJI9TT96J,Azure,Cloud,Advanced
XG4PJI9TT96J,PyTorch,ML,Basic
XG4PJI9TT96J,AWS,Cloud,Advanced
U699VNPPUFU7,NLP,ML,Basic
U699VNPPUFU7,SQL,Programming,Advanced
U699VNPPUFU7,R,Programming,Intermediate
U699VNPPUFU7,PyTorch,ML,Advanced
TKIZIWWL0A9G,Azure,Cloud,Intermediate
TKIZIWWL0A9G,NLP,ML,Basic
TKIZIWWL0A9G,SQL,Programming,Intermediate
TKIZIWWL0A9G,GCP,Cloud,Advanced
FB4MFPVK4WYZ,SQL,Programming,Advanced
FB4MFPVK4WYZ,TensorFlow,ML,Basic
FB4MFPVK4WYZ,Computer Vision,ML,Intermediate
FB4MFPVK4WYZ,Azure,Cloud,Intermediate
FB4MFPVK4WYZ,Python,Programming,Advanced
VISXUJV248PS,Python,Programming,Basic
VISXUJV248PS,SQL,Programming,Intermediate
VISXUJV248PS,R,Programming,Basic
VISXUJV248PS,Computer Vision,ML,Advanced
VISXUJV248PS,Scikit-learn,ML,Intermediate
PZ4FNW2L4K0R,Scikit-learn,ML,Basic
PZ4FNW2L4K0R,AWS,Cloud,Basic
PZ4FNW2L4K0R,PyTorch,ML,Intermediate
ZA3UE1K2IC7P,SQL,Programming,Basic
ZA3UE1K2IC7P,R,Programming,Advanced
ZA3UE1K2IC7P,NLP,ML,Advanced
ZA3UE1K2IC7P,PyTorch,ML,Intermediate
ZA3UE1K2IC7P,Scikit-learn,ML,Basic
BUN6XBELKO48,SQL,Programming,Basic
BUN6XBELKO48,Python,Programming,Advanced
BUN6XBELKO48,Scikit-learn,ML,Intermediate
9YJG6QOARIGD,R,Programming,Basic
9YJG6QOARIGD,SQL,Programming,Intermediate
9YJG6QOARIGD,Azure,Cloud,Intermediate
9YJG6QOARIGD,Scikit-learn,ML,Intermediate
9YJG6QOARIGD,TensorFlow,ML,Basic
B45D5KGF39WF,R,Programming,Advanced
B45D5KGF39WF,PyTorch,ML,Intermediate
B45D5KGF39WF,Computer Vision,ML,Basic
B45D5KGF39WF,TensorFlow,ML,Basic
M4V7B6LD8ITB,R,Programming,Intermediate
M4V7B6LD8ITB,PyTorch,ML,Advanced
M4V7B6LD8ITB,Python,Programming,Advanced
M4V7B6LD8ITB,Scikit-learn,ML,Advanced
M4V7B6LD8ITB,Computer Vision,ML,Intermediate
MCLICE7W683O,Azure,Cloud,Basic
MCLICE7W683O,SQL,Programming,Basic
MCLICE7W683O,GCP,Cloud,Advanced
9VP4JS6NLM4G,Computer Vision,ML,Basic
9VP4JS6NLM4G,TensorFlow,ML,Intermediate
9VP4JS6NLM4G,SQL,Programming,Intermediate
S121MJDSRR2K,Python,Programming,Intermediate
S121MJDSRR2K,PyTorch,ML,Intermediate
S121MJDSRR2K,R,Programming,Advanced
S121MJDSRR2K,Azure,Cloud,Advanced
S121MJDSRR2K,Computer Vision,ML,Advanced
S121MJDSRR2K,TensorFlow,ML,Intermediate
Y5MRUO0N85J0,R,Programming,Basic
Y5MRUO0N85J0,TensorFlow,ML,Basic
Y5MRUO0N85J0,Computer Vision,ML,Intermediate
Y5MRUO0N85J0,PyTorch,ML,Intermediate
O2ATZ4C3IYX9,R,Programming,Basic
O2ATZ4C3IYX9,NLP,ML,Advanced
O2ATZ4C3IYX9,AWS,Cloud,Intermediate
O2ATZ4C3IYX9,Computer Vision,ML,Intermediate
O2ATZ4C3IYX9,Azure,Cloud,Advanced
O2ATZ4C3IYX9,Scikit-learn,ML,Basic
C0XEF6A9XCXB,Computer Vision,ML,Basic
C0XEF6A9XCXB,Scikit-learn,ML,Advanced
C0XEF6A9XCXB,NLP,ML,Intermediate
C0XEF6A9XCXB,TensorFlow,ML,Basic
C0XEF6A9XCXB,Python,Programming,Basic
7VXQODBJ52LB,GCP,Cloud,Advanced
7VXQODBJ52LB,PyTorch,ML,Advanced
7VXQODBJ52LB,Python,Programming,Basic
05AQRJS9NPTP,SQL,Programming,Intermediate
05AQRJS9NPTP,AWS,Cloud,Basic
05AQRJS9NPTP,Python,Programming,Basic
05AQRJS9NPTP,GCP,Cloud,Basic
05AQRJS9NPTP,Computer Vision,ML,Intermediate
05AQRJS9NPTP,NLP,ML,Advanced
02G1K5JAW2DF,AWS,Cloud,Intermediate
02G1K5JAW2DF,Computer Vision,ML,Basic
02G1K5JAW2DF,R,Programming,Basic
02G1K5JAW2DF,Scikit-learn,ML,Basic
02G1K5JAW2DF,Python,Programming,Basic
02G1K5JAW2DF,Azure,Cloud,Advanced
6KY6YDYBV33Y,TensorFlow,ML,Basic
6KY6YDYBV33Y,SQL,Programming,Basic
6KY6YDYBV33Y,Azure,Cloud,Intermediate
6KY6YDYBV33Y,Computer Vision,ML,Intermediate
YF12CHDAUBM3,SQL,Programming,Intermediate
YF12CHDAUBM3,AWS,Cloud,Intermediate
YF12CHDAUBM3,Computer Vision,ML,Basic
YF12CHDAUBM3,Python,Programming,Intermediate
YF12CHDAUBM3,NLP,ML,Intermediate
ZQINMM5DEPNC,Azure,Cloud,Basic
ZQINMM5DEPNC,Python,Programming,Basic
ZQINMM5DEPNC,PyTorch,ML,Intermediate
ZQINMM5DEPNC,GCP,Cloud,Intermediate
ZQINMM5DEPNC,R,Programming,Basic
G4B2I5SGFCFL,TensorFlow,ML,Advanced
G4B2I5SGFCFL,R,Programming,Intermediate
G4B2I5SGFCFL,AWS,Cloud,Basic
G4B2I5SGFCFL,Python,Programming,Advanced
G4B2I5SGFCFL,Computer Vision,ML,Basic
P2QH8XU63TH5,TensorFlow,ML,Basic
P2QH8XU63TH5,AWS,Cloud,Intermediate
P2QH8XU63TH5,Computer Vision,ML,Basic
P2QH8XU63TH5,NLP,ML,Intermediate
P2QH8XU63TH5,Azure,Cloud,Basic
S98IZ3U81JCZ,NLP,ML,Intermediate
S98IZ3U81JCZ,Python,Programming,Intermediate
S98IZ3U81JCZ,TensorFlow,ML,Advanced
S98IZ3U81JCZ,Scikit-learn,ML,Advanced
5NU4IN2KQVB3,Scikit-learn,ML,Intermediate
5NU4IN2KQVB3,Azure,Cloud,Basic
5NU4IN2KQVB3,GCP,Cloud,Intermediate
5NU4IN2KQVB3,PyTorch,ML,Advanced
5NU4IN2KQVB3,TensorFlow,ML,Advanced
5NU4IN2KQVB3,AWS,Cloud,Advanced
XUFQJEGY1LWB,NLP,ML,Basic
XUFQJEGY1LWB,Computer Vision,ML,Advanced
XUFQJEGY1LWB,R,Programming,Advanced
SAKRAFFLAFLG,Python,Programming,Advanced
SAKRAFFLAFLG,PyTorch,ML,Intermediate
SAKRAFFLAFLG,SQL,Programming,Intermediate
SAKRAFFLAFLG,NLP,ML,Advanced
ELJC2TR11ANH,PyTorch,ML,Basic
ELJC2TR11ANH,NLP,ML,Advanced
ELJC2TR11ANH,TensorFlow,ML,Intermediate
ELJC2TR11ANH,AWS,Cloud,Basic
ELJC2TR11ANH,Python,Programming,Advanced
ELJC2TR11ANH,Scikit-learn,ML,Intermediate
03DAZ3RWBJ9C,SQL,Programming,Intermediate
03DAZ3RWBJ9C,GCP,Cloud,Basic
03DAZ3RWBJ9C,NLP,ML,Basic
03DAZ3RWBJ9C,TensorFlow,ML,Basic
W2NU7JIQWB7Y,NLP,ML,Intermediate
W2NU7JIQWB7Y,PyTorch,ML,Intermediate
W2NU7JIQWB7Y,Scikit-learn,ML,Basic
W2NU7JIQWB7Y,AWS,Cloud,Advanced
W2NU7JIQWB7Y,Azure,Cloud,Intermediate
3PF34HH4WEL9,PyTorch,ML,Intermediate
3PF34HH4WEL9,Azure,Cloud,Intermediate
3PF34HH4WEL9,Scikit-learn,ML,Advanced
3PF34HH4WEL9,AWS,Cloud,Advanced
3PF34HH4WEL9,R,Programming,Basic
3PF34HH4WEL9,GCP,Cloud,Advanced
K8MYDL0L89K8,R,Programming,Basic
K8MYDL0L89K8,Scikit-learn,ML,Advanced
K8MYDL0L89K8,Computer Vision,ML,Basic
K8MYDL0L89K8,TensorFlow,ML,Basic
K8MYDL0L89K8,GCP,Cloud,Basic
K8MYDL0L89K8,Azure,Cloud,Advanced
Z27DQTROI91E,PyTorch,ML,Advanced
Z27DQTROI91E,R,Programming,Advanced
Z27DQTROI91E,Python,Programming,Basic
Z27DQTROI91E,Scikit-learn,ML,Intermediate
Z27DQTROI91E,GCP,Cloud,Intermediate
Z27DQTROI91E,Azure,Cloud,Advanced
WIXN1LVZFAA2,SQL,Programming,Basic
WIXN1LVZFAA2,R,Programming,Basic
WIXN1LVZFAA2,TensorFlow,ML,Advanced
WIXN1LVZFAA2,Scikit-learn,ML,Intermediate
XN0QRSPPOBH9,Azure,Cloud,Intermediate
XN0QRSPPOBH9,NLP,ML,Intermediate
XN0QRSPPOBH9,TensorFlow,ML,Advanced
XN0QRSPPOBH9,Python,Programming,Basic
XN0QRSPPOBH9,Scikit-learn,ML,Basic
XN0QRSPPOBH9,R,Programming,Basic
QD2UGQBYNS7E,NLP,ML,Intermediate
QD2UGQBYNS7E,Python,Programming,Advanced
QD2UGQBYNS7E,AWS,Cloud,Intermediate
QD2UGQBYNS7E,Scikit-learn,ML,Advanced
QD2UGQBYNS7E,PyTorch,ML,Advanced
QD2UGQBYNS7E,R,Programming,Advanced
OS9GXCP8NA16,TensorFlow,ML,Intermediate
OS9GXCP8NA16,R,Programming,Basic
OS9GXCP8NA16,Azure,Cloud,Basic
OS9GXCP8NA16,AWS,Cloud,Intermediate
OS9GXCP8NA16,SQL,Programming,Basic
5NTJL7P1YVFK,NLP,ML,Intermediate
5NTJL7P1YVFK,Azure,Cloud,Intermediate
5NTJL7P1YVFK,Computer Vision,ML,Advanced
UTJ0W6M0JTQU,PyTorch,ML,Intermediate
UTJ0W6M0JTQU,SQL,Programming,Basic
UTJ0W6M0JTQU,Azure,Cloud,Advanced
UTJ0W6M0JTQU,NLP,ML,Advanced
UTJ0W6M0JTQU,AWS,Cloud,Advanced
Q0ECDC9YPP0K,TensorFlow,ML,Advanced
Q0ECDC9YPP0K,Azure,Cloud,Advanced
Q0ECDC9YPP0K,AWS,Cloud,Advanced
Q0ECDC9YPP0K,GCP,Cloud,Intermediate
Q0ECDC9YPP0K,SQL,Programming,Advanced
Q0ECDC9YPP0K,R,Programming,Advanced
ARU4HS7XM7ID,Azure,Cloud,Basic
ARU4HS7XM7ID,SQL,Programming,Intermediate
ARU4HS7XM7ID,TensorFlow,ML,Basic
ARU4HS7XM7ID,Scikit-learn,ML,Intermediate
ARU4HS7XM7ID,Computer Vision,ML,Advanced
R8DWPZKG84YN,Python,Programming,Intermediate
R8DWPZKG84YN,Scikit-learn,ML,Intermediate
R8DWPZKG84YN,PyTorch,ML,Advanced
4RTQ0BXWOET3,NLP,ML,Intermediate
4RTQ0BXWOET3,R,Programming,Advanced
4RTQ0BXWOET3,Azure,Cloud,Advanced
4RTQ0BXWOET3,GCP,Cloud,Basic
4RTQ0BXWOET3,TensorFlow,ML,Intermediate
PK8FVZSLPWLM,TensorFlow,ML,Basic
PK8FVZSLPWLM,Python,Programming,Intermediate
PK8FVZSLPWLM,Computer Vision,ML,Intermediate
PK8FVZSLPWLM,Scikit-learn,ML,Advanced
PK8FVZSLPWLM,PyTorch,ML,Basic
PK8FVZSLPWLM,Azure,Cloud,Advanced
VUBQEZQJPAL1,PyTorch,ML,Basic
VUBQEZQJPAL1,TensorFlow,ML,Intermediate
VUBQEZQJPAL1,Computer Vision,ML,Advanced
VUBQEZQJPAL1,Python,Programming,Advanced
THIEHT1SEM5P,TensorFlow,ML,Advanced
THIEHT1SEM5P,Computer Vision,ML,Advanced
THIEHT1SEM5P,AWS,Cloud,Basic
THIEHT1SEM5P,SQL,Programming,Basic
THIEHT1SEM5P,NLP,ML,Advanced
THIEHT1SEM5P,Azure,Cloud,Basic
MNJTULR7Z3UO,Python,Programming,Advanced
MNJTULR7Z3UO,SQL,Programming,Advanced
MNJTULR7Z3UO,NLP,ML,Intermediate
MNJTULR7Z3UO,AWS,Cloud,Basic
MNJTULR7Z3UO,Azure,Cloud,Intermediate
FP54WB2CVB6D,SQL,Programming,Basic
FP54WB2CVB6D,NLP,ML,Advanced
FP54WB2CVB6D,PyTorch,ML,Advanced
FP54WB2CVB6D,GCP,Cloud,Basic
MLZBD554E0RK,Azure,Cloud,Intermediate
MLZBD554E0RK,PyTorch,ML,Intermediate
MLZBD554E0RK,NLP,ML,Intermediate
MLZBD554E0RK,R,Programming,Intermediate
MYU7Q7HR8FOO,TensorFlow,ML,Intermediate
MYU7Q7HR8FOO,Azure,Cloud,Advanced
MYU7Q7HR8FOO,AWS,Cloud,Advanced
MYU7Q7HR8FOO,Computer Vision,ML,Advanced
MYU7Q7HR8FOO,NLP,ML,Advanced
MYU7Q7HR8FOO,R,Programming,Intermediate
Y1CERH6AFBAJ,Python,Programming,Advanced
Y1CERH6AFBAJ,GCP,Cloud,Basic
Y1CERH6AFBAJ,Computer Vision,ML,Intermediate
Y1CERH6AFBAJ,AWS,Cloud,Advanced
Y1CERH6AFBAJ,R,Programming,Intermediate
OFPYM49K5YJC,NLP,ML,Basic
OFPYM49K5YJC,Scikit-learn,ML,Basic
OFPYM49K5YJC,R,Programming,Advanced
OFPYM49K5YJC,Computer Vision,ML,Intermediate
46TZMV6RL7GJ,SQL,Programming,Advanced
46TZMV6RL7GJ,Scikit-learn,ML,Advanced
46TZMV6RL7GJ,TensorFlow,ML,Intermediate
46TZMV6RL7GJ,PyTorch,ML,Advanced
46TZMV6RL7GJ,Python,Programming,Basic
46TZMV6RL7GJ,AWS,Cloud,Basic
B5O70AXW9VRZ,TensorFlow,ML,Advanced
B5O70AXW9VRZ,R,Programming,Advanced
B5O70AXW9VRZ,SQL,Programming,Intermediate
LYS86Y05B967,NLP,ML,Basic
LYS86Y05B967,Scikit-learn,ML,Intermediate
LYS86Y05B967,Azure,Cloud,Intermediate
LYS86Y05B967,GCP,Cloud,Advanced
LYS86Y05B967,Computer Vision,ML,Intermediate
2H1D2OW25AVP,Python,Programming,Basic
2H1D2OW25AVP,TensorFlow,ML,Advanced
2H1D2OW25AVP,NLP,ML,Advanced
2H1D2OW25AVP,GCP,Cloud,Intermediate
NJESPS8Q185G,NLP,ML,Basic
NJESPS8Q185G,Azure,Cloud,Advanced
NJESPS8Q185G,SQL,Programming,Intermediate
NJESPS8Q185G,GCP,Cloud,Advanced
NJESPS8Q185G,AWS,Cloud,Intermediate
UN4TJJ96MEF1,Scikit-learn,ML,Basic
UN4TJJ96MEF1,AWS,Cloud,Intermediate
UN4TJJ96MEF1,Python,Programming,Basic
UN4TJJ96MEF1,R,Programming,Basic
UN4TJJ96MEF1,Azure,Cloud,Advanced
UN4TJJ96MEF1,TensorFlow,ML,Intermediate
1OXC0VVKLQ0X,Azure,Cloud,Basic
1OXC0VVKLQ0X,SQL,Programming,Basic
1OXC0VVKLQ0X,PyTorch,ML,Advanced
1OXC0VVKLQ0X,AWS,Cloud,Advanced
FFW2GLF8SLJR,GCP,Cloud,Advanced
FFW2GLF8SLJR,TensorFlow,ML,Advanced
FFW2GLF8SLJR,Azure,Cloud,Intermediate
FFW2GLF8SLJR,PyTorch,ML,Basic
FFW2GLF8SLJR,Python,Programming,Intermediate
NBANXAOEYGO7,Python,Programming,Basic
NBANXAOEYGO7,GCP,Cloud,Advanced
NBANXAOEYGO7,PyTorch,ML,Basic
NBANXAOEYGO7,Azure,Cloud,Basic
NBANXAOEYGO7,SQL,Programming,Advanced
VB0BS90XP7RX,R,Programming,Basic
VB0BS90XP7RX,SQL,Programming,Basic
VB0BS90XP7RX,PyTorch,ML,Intermediate
VB0BS90XP7RX,Python,Programming,Advanced
UDSNJ53TISN9,AWS,Cloud,Intermediate
UDSNJ53TISN9,Scikit-learn,ML,Advanced
UDSNJ53TISN9,NLP,ML,Basic
D2ML0LRK4T0R,R,Programming,Intermediate
D2ML0LRK4T0R,Scikit-learn,ML,Advanced
D2ML0LRK4T0R,NLP,ML,Advanced
U1CXX3LNC304,Scikit-learn,ML,Intermediate
U1CXX3LNC304,Computer Vision,ML,Intermediate
U1CXX3LNC304,GCP,Cloud,Basic
U1CXX3LNC304,Azure,Cloud,Intermediate
GTLVU53Y15CA,R,Programming,Basic
GTLVU53Y15CA,Computer Vision,ML,Advanced
GTLVU53Y15CA,Azure,Cloud,Basic
GTLVU53Y15CA,SQL,Programming,Advanced
GTLVU53Y15CA,NLP,ML,Intermediate
GWA654NVGUW6,Computer Vision,ML,Intermediate
GWA654NVGUW6,TensorFlow,ML,Intermediate
GWA654NVGUW6,GCP,Cloud,Basic
GWA654NVGUW6,R,Programming,Advanced
OSVLD0MY1HR4,GCP,Cloud,Advanced
OSVLD0MY1HR4,PyTorch,ML,Advanced
OSVLD0MY1HR4,NLP,ML,Basic
KXJ2EZNJ8U81,SQL,Programming,Advanced
KXJ2EZNJ8U81,AWS,Cloud,Basic
KXJ2EZNJ8U81,Computer Vision,ML,Basic
KXJ2EZNJ8U81,NLP,ML,Advanced
KXJ2EZNJ8U81,PyTorch,ML,Basic
31QX4Q7XOLXC,Scikit-learn,ML,Advanced
31QX4Q7XOLXC,PyTorch,ML,Intermediate
31QX4Q7XOLXC,Python,Programming,Basic
DTQ9RUJ3NP6W,Azure,Cloud,Intermediate
DTQ9RUJ3NP6W,AWS,Cloud,Basic
DTQ9RUJ3NP6W,TensorFlow,ML,Intermediate
DTQ9RUJ3NP6W,SQL,Programming,Basic
DTQ9RUJ3NP6W,GCP,Cloud,Advanced
BJJAC9ONQYQP,PyTorch,ML,Advanced
BJJAC9ONQYQP,Python,Programming,Advanced
BJJAC9ONQYQP,Scikit-learn,ML,Advanced
BJJAC9ONQYQP,R,Programming,Advanced
BJJAC9ONQYQP,GCP,Cloud,Basic
BJJAC9ONQYQP,Azure,Cloud,Intermediate
XRK1MPLA10IB,NLP,ML,Advanced
XRK1MPLA10IB,GCP,Cloud,Basic
XRK1MPLA10IB,SQL,Programming,Advanced
XRK1MPLA10IB,R,Programming,Intermediate
XRK1MPLA10IB,TensorFlow,ML,Intermediate
448M46H4AH5K,Azure,Cloud,Advanced
448M46H4AH5K,SQL,Programming,Basic
448M46H4AH5K,AWS,Cloud,Basic
UCUXE5R4BOOB,AWS,Cloud,Basic
UCUXE5R4BOOB,PyTorch,ML,Basic
UCUXE5R4BOOB,GCP,Cloud,Intermediate
UCUXE5R4BOOB,Python,Programming,Advanced
XU4QVYDUKPUW,NLP,ML,Advanced
XU4QVYDUKPUW,AWS,Cloud,Advanced
XU4QVYDUKPUW,Python,Programming,Advanced
XU4QVYDUKPUW,Scikit-learn,ML,Intermediate
XU4QVYDUKPUW,R,Programming,Intermediate
XU4QVYDUKPUW,PyTorch,ML,Advanced
F5SAYRSZQUSS,TensorFlow,ML,Advanced
F5SAYRSZQUSS,GCP,Cloud,Advanced
F5SAYRSZQUSS,SQL,Programming,Intermediate
Y9QJS7I58UP6,NLP,ML,Advanced
Y9QJS7I58UP6,R,Programming,Intermediate
Y9QJS7I58UP6,Computer Vision,ML,Intermediate
N40D4N1SCAFT,AWS,Cloud,Advanced
N40D4N1SCAFT,NLP,ML,Intermediate
N40D4N1SCAFT,GCP,Cloud,Advanced
N40D4N1SCAFT,Python,Programming,Advanced
C2CKXX2XNUWQ,TensorFlow,ML,Advanced
C2CKXX2XNUWQ,PyTorch,ML,Intermediate
C2CKXX2XNUWQ,R,Programming,Basic
C2CKXX2XNUWQ,NLP,ML,Intermediate
SCI32A6VK0KJ,AWS,Cloud,Basic
SCI32A6VK0KJ,Azure,Cloud,Basic
SCI32A6VK0KJ,TensorFlow,ML,Intermediate
JFU59Z9WYP4V,SQL,Programming,Basic
JFU59Z9WYP4V,NLP,ML,Intermediate
JFU59Z9WYP4V,Scikit-learn,ML,Basic
63LC6P0DRQFV,SQL,Programming,Basic
63LC6P0DRQFV,Computer Vision,ML,Basic
63LC6P0DRQFV,Azure,Cloud,Intermediate
63LC6P0DRQFV,Python,Programming,Basic
63LC6P0DRQFV,NLP,ML,Basic
63LC6P0DRQFV,Scikit-learn,ML,Basic
0MF9AWRZVZZG,AWS,Cloud,Advanced
0MF9AWRZVZZG,SQL,Programming,Intermediate
0MF9AWRZVZZG,PyTorch,ML,Basic
5DMUP1YVWQJ8,Azure,Cloud,Intermediate
5DMUP1YVWQJ8,TensorFlow,ML,Basic
5DMUP1YVWQJ8,NLP,ML,Basic
UCE5OH749P1Z,Azure,Cloud,Advanced
UCE5OH749P1Z,NLP,ML,Intermediate
UCE5OH749P1Z,AWS,Cloud,Advanced
UCE5OH749P1Z,SQL,Programming,Advanced
UCE5OH749P1Z,TensorFlow,ML,Basic
UCE5OH749P1Z,R,Programming,Advanced
GW00JYJ2DSAE,Computer Vision,ML,Basic
GW00JYJ2DSAE,PyTorch,ML,Basic
GW00JYJ2DSAE,Azure,Cloud,Advanced
GW00JYJ2DSAE,Scikit-learn,ML,Advanced
GW00JYJ2DSAE,GCP,Cloud,Advanced
HT693I6HNSHR,GCP,Cloud,Intermediate
HT693I6HNSHR,R,Programming,Advanced
HT693I6HNSHR,Computer Vision,ML,Intermediate
KJF0U2RUP7FA,Azure,Cloud,Basic
KJF0U2RUP7FA,Scikit-learn,ML,Advanced
KJF0U2RUP7FA,R,Programming,Advanced
1ZB62G6B4TSG,Computer Vision,ML,Basic
1ZB62G6B4TSG,R,Programming,Advanced
1ZB62G6B4TSG,NLP,ML,Basic
1ZB62G6B4TSG,TensorFlow,ML,Basic
Q15FX580NSNT,Azure,Cloud,Intermediate
Q15FX580NSNT,SQL,Programming,Basic
Q15FX580NSNT,Scikit-learn,ML,Intermediate
Q15FX580NSNT,Python,Programming,Advanced
Q15FX580NSNT,GCP,Cloud,Basic
Q15FX580NSNT,NLP,ML,Intermediate
NADHE709HKD6,Scikit-learn,ML,Basic
NADHE709HKD6,PyTorch,ML,Advanced
NADHE709HKD6,R,Programming,Basic
NADHE709HKD6,NLP,ML,Basic
YHRIPVTAB38L,PyTorch,ML,Basic
YHRIPVTAB38L,R,Programming,Intermediate
YHRIPVTAB38L,Computer Vision,ML,Basic
YHRIPVTAB38L,GCP,Cloud,Intermediate
F2IXW2LYNHX2,Computer Vision,ML,Basic
F2IXW2LYNHX2,PyTorch,ML,Basic
F2IXW2LYNHX2,GCP,Cloud,Advanced
F2IXW2LYNHX2,R,Programming,Advanced
7FT5HKOJJ9VY,R,Programming,Advanced
7FT5HKOJJ9VY,SQL,Programming,Intermediate
7FT5HKOJJ9VY,Computer Vision,ML,Intermediate
7FT5HKOJJ9VY,Python,Programming,Intermediate
7FT5HKOJJ9VY,PyTorch,ML,Basic
7FT5HKOJJ9VY,GCP,Cloud,Advanced
B0U2HVMBN4HZ,Python,Programming,Advanced
B0U2HVMBN4HZ,TensorFlow,ML,Basic
B0U2HVMBN4HZ,SQL,Programming,Basic
B0U2HVMBN4HZ,Scikit-learn,ML,Basic
B0U2HVMBN4HZ,NLP,ML,Basic
LGSZ2DCPGANL,Python,Programming,Advanced
LGSZ2DCPGANL,SQL,Programming,Intermediate
LGSZ2DCPGANL,AWS,Cloud,Intermediate
LGSZ2DCPGANL,Computer Vision,ML,Advanced
KFLTTU2A8TS1,GCP,Cloud,Intermediate
KFLTTU2A8TS1,PyTorch,ML,Basic
KFLTTU2A8TS1,Python,Programming,Advanced
KFLTTU2A8TS1,R,Programming,Intermediate
KFLTTU2A8TS1,NLP,ML,Basic
KFLTTU2A8TS1,Computer Vision,ML,Advanced
VG8ZA2OBX9XK,AWS,Cloud,Advanced
VG8ZA2OBX9XK,Azure,Cloud,Intermediate
VG8ZA2OBX9XK,NLP,ML,Advanced
VG8ZA2OBX9XK,Scikit-learn,ML,Advanced
Z94HU81CVYS2,Computer Vision,ML,Intermediate
Z94HU81CVYS2,Python,Programming,Advanced
Z94HU81CVYS2,NLP,ML,Basic
Z94HU81CVYS2,TensorFlow,ML,Advanced
Z94HU81CVYS2,SQL,Programming,Intermediate
Z94HU81CVYS2,GCP,Cloud,Advanced
L1S2GTU8CS0K,Azure,Cloud,Basic
L1S2GTU8CS0K,Computer Vision,ML,Intermediate
L1S2GTU8CS0K,SQL,Programming,Intermediate
L1S2GTU8CS0K,NLP,ML,Advanced
8MYLACYDCTQ1,Python,Programming,Advanced
8MYLACYDCTQ1,Azure,Cloud,Advanced
8MYLACYDCTQ1,NLP,ML,Basic
DCL3AH4EM5GO,AWS,Cloud,Basic
DCL3AH4EM5GO,NLP,ML,Intermediate
DCL3AH4EM5GO,SQL,Programming,Basic
93QXGLI5GHXC,Computer Vision,ML,Basic
93QXGLI5GHXC,AWS,Cloud,Basic
93QXGLI5GHXC,R,Programming,Advanced
93QXGLI5GHXC,SQL,Programming,Advanced
93QXGLI5GHXC,Azure,Cloud,Advanced
93QXGLI5GHXC,NLP,ML,Advanced
3LC6JWCZ3BQF,Scikit-learn,ML,Advanced
3LC6JWCZ3BQF,Python,Programming,Advanced
3LC6JWCZ3BQF,GCP,Cloud,Intermediate
3LC6JWCZ3BQF,Computer Vision,ML,Advanced
UTP4HY5I8NEO,TensorFlow,ML,Basic
UTP4HY5I8NEO,Scikit-learn,ML,Advanced
UTP4HY5I8NEO,PyTorch,ML,Advanced
UTP4HY5I8NEO,AWS,Cloud,Intermediate
UTP4HY5I8NEO,Computer Vision,ML,Basic
NEI5NC0MHXBO,Azure,Cloud,Advanced
NEI5NC0MHXBO,Scikit-learn,ML,Intermediate
NEI5NC0MHXBO,GCP,Cloud,Basic
NEI5NC0MHXBO,R,Programming,Advanced
NEI5NC0MHXBO,NLP,ML,Intermediate
4MWPMIB2I98N,AWS,Cloud,Intermediate
4MWPMIB2I98N,Azure,Cloud,Advanced
4MWPMIB2I98N,R,Programming,Basic
4MWPMIB2I98N,SQL,Programming,Basic
4MWPMIB2I98N,Computer Vision,ML,Advanced
ZATDFNMDLSXJ,GCP,Cloud,Intermediate
ZATDFNMDLSXJ,AWS,Cloud,Advanced
ZATDFNMDLSXJ,NLP,ML,Intermediate
ZATDFNMDLSXJ,Python,Programming,Intermediate
Z08N0XCS16AH,GCP,Cloud,Intermediate
Z08N0XCS16AH,PyTorch,ML,Intermediate
Z08N0XCS16AH,Scikit-learn,ML,Intermediate
Z08N0XCS16AH,NLP,ML,Intermediate
OAV41B8E9UF3,R,Programming,Intermediate
OAV41B8E9UF3,GCP,Cloud,Advanced
OAV41B8E9UF3,Azure,Cloud,Advanced
OAV41B8E9UF3,AWS,Cloud,Basic
XY6WKHVPP55U,Python,Programming,Intermediate
XY6WKHVPP55U,GCP,Cloud,Advanced
XY6WKHVPP55U,R,Programming,Basic
CBI2MKNKJ20Z,PyTorch,ML,Intermediate
CBI2MKNKJ20Z,Computer Vision,ML,Basic
CBI2MKNKJ20Z,AWS,Cloud,Advanced
CBI2MKNKJ20Z,Python,Programming,Intermediate
CBI2MKNKJ20Z,Azure,Cloud,Intermediate
CBI2MKNKJ20Z,R,Programming,Advanced
5NNAUBFWAPUK,Python,Programming,Basic
5NNAUBFWAPUK,TensorFlow,ML,Basic
5NNAUBFWAPUK,GCP,Cloud,Basic
5NNAUBFWAPUK,R,Programming,Advanced
JOD8VU7JCSJP,GCP,Cloud,Intermediate
JOD8VU7JCSJP,AWS,Cloud,Advanced
JOD8VU7JCSJP,NLP,ML,Advanced
JOD8VU7JCSJP,Scikit-learn,ML,Advanced
R2AGGL6XCJDP,SQL,Programming,Basic
R2AGGL6XCJDP,Azure,Cloud,Intermediate
R2AGGL6XCJDP,Computer Vision,ML,Advanced
R2AGGL6XCJDP,AWS,Cloud,Advanced
R2AGGL6XCJDP,PyTorch,ML,Advanced
R2AGGL6XCJDP,GCP,Cloud,Advanced
