job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,standardized_title,role_category,skill,skill_category,skill_level
5FQ4C4609U0P,Data Scientist,Research Lab,Education,USA,Remote,Remote,Mid,2,90152,129995,Full-time,2023,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
E2ABLNAUPVKZ,Machine Learning Engineer,Startup,Healthcare,UK,Remote,Remote,Mid,2,100757,109944,Full-time,2025,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
VM8JJBDI26Y9,MLOps Engineer,MNC,Tech,Canada,Montreal,Hybrid,Mid,2,91444,114572,Full-time,2022,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
T6DNK076EFBD,Applied Scientist,MNC,Education,Germany,Hamburg,Hybrid,Mid,2,98958,110000,Full-time,2023,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
0BECRUU0U0S6,MLOps Engineer,Research Lab,Tech,Australia,Brisbane,Onsite,Mid,2,95808,108671,Full-time,2020,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
CJ2BTX1DGVLO,MLOps Engineer,Research Lab,Retail,India,Remote,Remote,Mid,2,98338,112885,Full-time,2020,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
86XT81GC3A9R,Machine Learning Engineer,MNC,Retail,UK,Manchester,Hybrid,Senior,5,148685,175825,Full-time,2023,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
V3IP440P1HHG,Machine Learning Engineer,Startup,Healthcare,USA,Boston,Hybrid,Mid,2,99727,106698,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
88RFOJBPTX5Y,Data Analyst,MNC,Tech,UK,London,Onsite,Senior,5,144809,172229,Full-time,2024,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
2GXCMHJW2QTV,AI Researcher,MNC,Education,Australia,Melbourne,Hybrid,Mid,2,95024,118278,Full-time,2025,Medium,AI Researcher,Analytics,PyTorch,ML,Intermediate
2GXCMHJW2QTV,AI Researcher,MNC,Education,Australia,Melbourne,Hybrid,Mid,2,95024,118278,Full-time,2025,Medium,AI Researcher,Analytics,Computer Vision,ML,Advanced
2GXCMHJW2QTV,AI Researcher,MNC,Education,Australia,Melbourne,Hybrid,Mid,2,95024,118278,Full-time,2025,Medium,AI Researcher,Analytics,GCP,Cloud,Advanced
2GXCMHJW2QTV,AI Researcher,MNC,Education,Australia,Melbourne,Hybrid,Mid,2,95024,118278,Full-time,2025,Medium,AI Researcher,Analytics,R,Programming,Intermediate
VP30I3FWQ0B8,Machine Learning Engineer,Research Lab,Finance,UK,London,Onsite,Mid,2,102649,118477,Full-time,2021,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
SG7ZLUKXQKZ0,Applied Scientist,Startup,Finance,USA,San Francisco,Hybrid,Entry,0,51259,86875,Full-time,2023,Medium,Applied Scientist,Analytics,SQL,Programming,Intermediate
SG7ZLUKXQKZ0,Applied Scientist,Startup,Finance,USA,San Francisco,Hybrid,Entry,0,51259,86875,Full-time,2023,Medium,Applied Scientist,Analytics,Scikit-learn,ML,Intermediate
SG7ZLUKXQKZ0,Applied Scientist,Startup,Finance,USA,San Francisco,Hybrid,Entry,0,51259,86875,Full-time,2023,Medium,Applied Scientist,Analytics,R,Programming,Advanced
R0DLAGRIUTEH,AI Researcher,Startup,Healthcare,Canada,Toronto,Onsite,Entry,0,50875,66691,Full-time,2026,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
0T5BVYGWMPCW,Machine Learning Engineer,MNC,Education,UK,Manchester,Onsite,Entry,0,55371,70566,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
YP064RDAZAQ6,Data Scientist,MNC,Retail,Germany,Hamburg,Hybrid,Mid,2,104535,113661,Full-time,2024,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
VUFDKZZD8B47,Data Scientist,Research Lab,Retail,UK,Manchester,Onsite,Senior,5,151339,178641,Full-time,2025,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
DMY9W1VO9L1P,Data Analyst,Research Lab,Education,Canada,Toronto,Hybrid,Entry,0,55512,83913,Full-time,2022,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
KNUJHCVARDFA,Data Scientist,Research Lab,Retail,Australia,Sydney,Hybrid,Senior,5,148914,173778,Full-time,2024,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
R04YMGQB1P15,Applied Scientist,Startup,Education,USA,Seattle,Hybrid,Entry,0,61882,65621,Full-time,2024,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
52XP8BXKDYCJ,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Entry,0,62135,72426,Full-time,2023,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
ZV8SC07QWE78,Data Analyst,Research Lab,Retail,India,Pune,Onsite,Entry,0,64600,81446,Full-time,2022,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
64IUA6VKD9TW,Data Scientist,MNC,Finance,Canada,Vancouver,Onsite,Mid,2,91058,122024,Full-time,2026,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
CP8898WJJEDK,AI Researcher,Research Lab,Education,Australia,Sydney,Hybrid,Entry,0,63580,68490,Full-time,2024,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
Y7CUWWWTQ6X1,Data Analyst,Startup,Finance,UK,Birmingham,Onsite,Senior,5,141244,160469,Full-time,2024,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
L4900AT2NG2Z,Applied Scientist,Startup,Healthcare,UK,Remote,Remote,Entry,0,53267,77286,Full-time,2023,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
NC2IQFHKMJKW,Data Scientist,MNC,Healthcare,Germany,Remote,Remote,Mid,2,102463,124422,Full-time,2020,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
2YFBUM88QIRP,Data Analyst,Startup,Retail,India,Chennai,Onsite,Senior,5,140521,167428,Full-time,2021,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
RR5QKSYKXA27,Machine Learning Engineer,Startup,Healthcare,Germany,Hamburg,Hybrid,Senior,5,141203,167773,Full-time,2025,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
YLSXXGOMKDLF,MLOps Engineer,Research Lab,Tech,USA,Seattle,Onsite,Mid,2,101051,121647,Full-time,2023,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
EPWHLXX9TR82,Applied Scientist,MNC,Healthcare,Germany,Berlin,Hybrid,Senior,5,152889,178208,Full-time,2021,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
CU5RFXWS7T99,MLOps Engineer,Startup,Retail,USA,San Francisco,Hybrid,Mid,2,97608,126394,Full-time,2021,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
TOVHQL8TZ88Y,Data Analyst,Research Lab,Healthcare,UK,Birmingham,Onsite,Mid,2,93033,123793,Full-time,2023,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
FQSNFOZRD4Y7,MLOps Engineer,MNC,Tech,Canada,Montreal,Onsite,Mid,2,102292,124193,Full-time,2020,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
W5JBTVHZDCDS,Machine Learning Engineer,Research Lab,Tech,Canada,Toronto,Onsite,Mid,2,96323,116507,Full-time,2025,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
XJNI3FCDNIDL,Machine Learning Engineer,Startup,Finance,Australia,Remote,Remote,Entry,0,64118,70157,Full-time,2021,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
Z60Z8KV6BJMO,Data Scientist,MNC,Tech,Australia,Melbourne,Hybrid,Senior,5,152896,173036,Full-time,2024,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
NIVSIDLHPJTZ,Machine Learning Engineer,MNC,Finance,USA,Austin,Hybrid,Senior,5,142326,167928,Full-time,2024,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
6A8L8F978X4E,AI Researcher,Startup,Healthcare,Canada,Toronto,Hybrid,Senior,5,142145,171952,Full-time,2024,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
DVRU6FFRO783,MLOps Engineer,Research Lab,Healthcare,India,Remote,Remote,Entry,0,62714,81086,Full-time,2024,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
NYUDQEX39496,Applied Scientist,Startup,Healthcare,Australia,Melbourne,Onsite,Entry,0,64438,65125,Full-time,2021,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
PLVFIEDGGKRT,AI Researcher,Research Lab,Education,UK,Birmingham,Onsite,Entry,0,60872,77488,Full-time,2024,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
5T9U0IEG9T3Z,Machine Learning Engineer,Research Lab,Tech,Australia,Remote,Remote,Mid,2,104388,126164,Full-time,2026,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
6UW6HN2SSM5J,Data Analyst,MNC,Healthcare,Germany,Frankfurt,Onsite,Mid,2,100685,108966,Full-time,2020,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
8EFV8V6QR9WY,MLOps Engineer,MNC,Retail,UK,Manchester,Hybrid,Senior,5,143294,168100,Full-time,2020,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
B04JCUE597B2,Applied Scientist,Startup,Education,UK,Manchester,Hybrid,Senior,5,145536,170665,Full-time,2025,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
V1WRNIYOHDAQ,MLOps Engineer,Research Lab,Tech,India,Chennai,Onsite,Mid,2,90499,109809,Full-time,2023,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
Y6JOC50HSYRL,Applied Scientist,Research Lab,Healthcare,Australia,Sydney,Hybrid,Mid,2,101838,119344,Full-time,2024,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
U7W42L11HN1N,Machine Learning Engineer,MNC,Education,India,Hyderabad,Onsite,Senior,5,146877,175882,Full-time,2023,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
HRWLS1OTPBIS,Data Scientist,Startup,Finance,Canada,Montreal,Hybrid,Entry,0,63493,76927,Full-time,2026,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
NX1AOASD4SW5,Data Analyst,Research Lab,Healthcare,India,Remote,Remote,Entry,0,63287,73189,Full-time,2021,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
440ZR6LX6CMR,Data Scientist,Startup,Education,India,Bangalore,Hybrid,Mid,2,91798,113911,Full-time,2026,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
JLDRZQ7ANCVU,MLOps Engineer,MNC,Healthcare,USA,Remote,Remote,Entry,0,53344,81326,Full-time,2023,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
ET3Z1RDS4CHX,MLOps Engineer,Startup,Education,Australia,Remote,Remote,Mid,2,103644,119833,Full-time,2021,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
W8ZUPMDIK9LO,Applied Scientist,MNC,Education,Germany,Remote,Remote,Mid,2,92627,108837,Full-time,2022,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
GNXS6ARXQ9H7,Data Scientist,Startup,Tech,Germany,Hamburg,Hybrid,Senior,5,145503,176238,Full-time,2023,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
QK1ERQ5OE6LM,Data Analyst,Startup,Tech,USA,San Francisco,Hybrid,Senior,5,141427,174921,Full-time,2025,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
Y1K5CUVM6QR5,Data Analyst,MNC,Education,USA,Remote,Remote,Entry,0,62754,74862,Full-time,2024,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
DFXFSWJSBDRT,Machine Learning Engineer,MNC,Education,UK,Manchester,Onsite,Entry,0,61169,71803,Full-time,2020,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
86RDLRKTGU86,Data Scientist,MNC,Tech,UK,Birmingham,Onsite,Senior,5,150090,157593,Full-time,2024,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
H224HZX9RQRL,Data Analyst,Startup,Healthcare,Australia,Brisbane,Hybrid,Senior,5,140507,172294,Full-time,2025,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
SFG27R5K6O1G,Machine Learning Engineer,MNC,Retail,Germany,Berlin,Hybrid,Mid,2,90744,116491,Full-time,2023,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
EOWTOJK0XTKK,Applied Scientist,Startup,Education,India,Remote,Remote,Senior,5,151770,176473,Full-time,2020,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
TOU4FIXP0BGV,Applied Scientist,Startup,Finance,Canada,Toronto,Hybrid,Mid,2,99710,122860,Full-time,2021,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
XF58WDMTV8HU,Applied Scientist,MNC,Education,India,Delhi,Onsite,Entry,0,55578,80030,Full-time,2024,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
UBYZ67SX0X7S,Machine Learning Engineer,MNC,Retail,UK,Remote,Remote,Entry,0,61542,69868,Full-time,2022,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
E4G084C36CDL,AI Researcher,MNC,Healthcare,Australia,Brisbane,Hybrid,Mid,2,102356,108314,Full-time,2022,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
RMOKGY4NNQOY,Machine Learning Engineer,Research Lab,Tech,Germany,Remote,Remote,Senior,5,154980,171745,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
8FCGQ9VN6U4G,Machine Learning Engineer,Research Lab,Finance,USA,Remote,Remote,Mid,2,104356,118207,Full-time,2025,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
8S0LUUW03TIL,AI Researcher,MNC,Healthcare,Canada,Vancouver,Hybrid,Mid,2,97595,116862,Full-time,2022,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
1SFVM914CZOT,Machine Learning Engineer,Research Lab,Tech,India,Remote,Remote,Entry,0,62456,80603,Full-time,2020,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
BTY6RB10SL5T,Machine Learning Engineer,Startup,Finance,Germany,Berlin,Hybrid,Mid,2,99567,111391,Full-time,2021,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
XPQ8U557964Y,Machine Learning Engineer,Research Lab,Finance,Germany,Remote,Remote,Mid,2,91132,125540,Full-time,2023,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
MPGF50NI4V7U,Machine Learning Engineer,Startup,Education,Australia,Melbourne,Onsite,Senior,5,153508,177624,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
KBMMB74CYYI8,Applied Scientist,MNC,Healthcare,UK,Birmingham,Onsite,Mid,2,100854,129160,Full-time,2022,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
1NU0DWHL940V,Machine Learning Engineer,MNC,Tech,Canada,Vancouver,Onsite,Entry,0,54303,66790,Full-time,2020,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
XAJXNY2S1E81,Data Analyst,MNC,Education,Australia,Melbourne,Hybrid,Mid,2,103921,110058,Full-time,2025,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
SR41FV71L94C,AI Researcher,Startup,Tech,Australia,Remote,Remote,Senior,5,141371,159594,Full-time,2022,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
JHHWEZDTZ3BM,AI Researcher,Startup,Education,Germany,Remote,Remote,Mid,2,101948,108425,Full-time,2026,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
A6S8UUZ0M9NE,MLOps Engineer,MNC,Tech,USA,Remote,Remote,Mid,2,94880,105568,Full-time,2026,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
5B938GQDL8TM,MLOps Engineer,Startup,Retail,Germany,Remote,Remote,Senior,5,148633,171768,Full-time,2026,Medium,MLOps Engineer,Engineering,Azure,Cloud,Intermediate
5B938GQDL8TM,MLOps Engineer,Startup,Retail,Germany,Remote,Remote,Senior,5,148633,171768,Full-time,2026,Medium,MLOps Engineer,Engineering,GCP,Cloud,Advanced
5B938GQDL8TM,MLOps Engineer,Startup,Retail,Germany,Remote,Remote,Senior,5,148633,171768,Full-time,2026,Medium,MLOps Engineer,Engineering,PyTorch,ML,Advanced
5B938GQDL8TM,MLOps Engineer,Startup,Retail,Germany,Remote,Remote,Senior,5,148633,171768,Full-time,2026,Medium,MLOps Engineer,Engineering,Python,Programming,Intermediate
5B938GQDL8TM,MLOps Engineer,Startup,Retail,Germany,Remote,Remote,Senior,5,148633,171768,Full-time,2026,Medium,MLOps Engineer,Engineering,AWS,Cloud,Advanced
4YBMSRMSQKB6,Data Analyst,MNC,Healthcare,Canada,Remote,Remote,Entry,0,54626,78718,Full-time,2025,Large,Data Analyst,Analytics,Computer Vision,ML,Basic
4YBMSRMSQKB6,Data Analyst,MNC,Healthcare,Canada,Remote,Remote,Entry,0,54626,78718,Full-time,2025,Large,Data Analyst,Analytics,SQL,Programming,Basic
4YBMSRMSQKB6,Data Analyst,MNC,Healthcare,Canada,Remote,Remote,Entry,0,54626,78718,Full-time,2025,Large,Data Analyst,Analytics,PyTorch,ML,Advanced
4YBMSRMSQKB6,Data Analyst,MNC,Healthcare,Canada,Remote,Remote,Entry,0,54626,78718,Full-time,2025,Large,Data Analyst,Analytics,Python,Programming,Basic
4YBMSRMSQKB6,Data Analyst,MNC,Healthcare,Canada,Remote,Remote,Entry,0,54626,78718,Full-time,2025,Large,Data Analyst,Analytics,NLP,ML,Advanced
4YBMSRMSQKB6,Data Analyst,MNC,Healthcare,Canada,Remote,Remote,Entry,0,54626,78718,Full-time,2025,Large,Data Analyst,Analytics,AWS,Cloud,Intermediate
VKSSX878BGAK,Data Scientist,MNC,Healthcare,Germany,Berlin,Onsite,Entry,0,58352,86921,Full-time,2026,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
ZV8DLK5TSL62,AI Researcher,Startup,Healthcare,Germany,Remote,Remote,Senior,5,142671,173168,Full-time,2021,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
H1Y15RXQ3G0V,Applied Scientist,Startup,Tech,USA,Remote,Remote,Mid,2,93351,128631,Full-time,2024,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
H0SENAJEJZKE,MLOps Engineer,MNC,Education,UK,London,Onsite,Entry,0,55460,66481,Full-time,2026,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
7KJY6I6QOTGG,MLOps Engineer,MNC,Tech,Germany,Berlin,Hybrid,Entry,0,59294,71336,Full-time,2021,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
XWCEYB7IETQ7,MLOps Engineer,MNC,Retail,Germany,Remote,Remote,Mid,2,95926,112778,Full-time,2025,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
8Z0QS0TGNQ1O,MLOps Engineer,MNC,Tech,Australia,Melbourne,Onsite,Senior,5,143530,158388,Full-time,2026,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
19BKXCUXRW5G,Machine Learning Engineer,Research Lab,Retail,Canada,Vancouver,Hybrid,Mid,2,92890,117044,Full-time,2026,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
MRZKKS4HRPVS,Applied Scientist,MNC,Retail,Canada,Toronto,Hybrid,Senior,5,150355,174060,Full-time,2021,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
2QBAM7P9FOQL,Machine Learning Engineer,MNC,Healthcare,India,Remote,Remote,Entry,0,55510,79341,Full-time,2022,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
HKIQA2AT4D7X,Machine Learning Engineer,Research Lab,Healthcare,Germany,Berlin,Onsite,Entry,0,50017,84895,Full-time,2021,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
G0X0JDRXN2VE,Machine Learning Engineer,Research Lab,Tech,Australia,Brisbane,Hybrid,Mid,2,95202,114555,Full-time,2024,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
SZX63JNCJTYP,Applied Scientist,MNC,Retail,Germany,Remote,Remote,Entry,0,61698,89278,Full-time,2024,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
39ENOR72APYV,AI Researcher,Startup,Education,UK,Manchester,Onsite,Senior,5,144309,174631,Full-time,2021,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
YOUE9LOLUPFN,Data Scientist,MNC,Tech,Canada,Montreal,Onsite,Entry,0,53229,73639,Full-time,2022,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
9FCESRQC2FBB,Data Scientist,Startup,Education,USA,Austin,Hybrid,Mid,2,98602,105009,Full-time,2026,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
QAWS2OBEV3SZ,Data Scientist,MNC,Healthcare,Australia,Sydney,Onsite,Mid,2,102187,111858,Full-time,2021,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
Q2U1ERPXSRRX,MLOps Engineer,Research Lab,Retail,India,Bangalore,Onsite,Senior,5,147419,165197,Full-time,2021,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
EKI29JXQ9QSE,Applied Scientist,MNC,Healthcare,UK,Manchester,Hybrid,Senior,5,146588,157911,Full-time,2025,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
Q92286GSWLAF,MLOps Engineer,Research Lab,Retail,USA,Remote,Remote,Mid,2,95954,117764,Full-time,2024,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
WWU545P7OJIC,Machine Learning Engineer,MNC,Education,USA,New York,Hybrid,Mid,2,91207,128676,Full-time,2024,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
UU8NKP98TIDS,MLOps Engineer,Research Lab,Retail,UK,Manchester,Hybrid,Senior,5,143316,166146,Full-time,2022,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
Y6WWHQ8CTHSX,Data Scientist,MNC,Finance,Canada,Toronto,Hybrid,Entry,0,51493,66912,Full-time,2022,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
RPC8W17IFGIP,Applied Scientist,Startup,Finance,Germany,Hamburg,Onsite,Entry,0,56288,80064,Full-time,2020,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
GYWQRTSNXCKW,AI Researcher,MNC,Tech,UK,Birmingham,Onsite,Mid,2,103851,116209,Full-time,2024,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
57S0CTT38H5L,Data Scientist,MNC,Education,USA,Remote,Remote,Mid,2,95820,106450,Full-time,2022,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
PXDSFGICSLZG,Data Analyst,Research Lab,Finance,India,Delhi,Hybrid,Entry,0,56430,73914,Full-time,2025,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
T669TJUZW2ST,Machine Learning Engineer,Startup,Education,UK,Birmingham,Onsite,Senior,5,151632,164112,Full-time,2023,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
IR1ISUR59U0S,Machine Learning Engineer,Startup,Tech,Canada,Vancouver,Hybrid,Mid,2,91074,122482,Full-time,2023,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
PQOPQEU8JIMG,Machine Learning Engineer,Research Lab,Tech,Australia,Brisbane,Hybrid,Mid,2,93647,108849,Full-time,2021,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
Y12K52N6BKRJ,MLOps Engineer,MNC,Retail,Canada,Remote,Remote,Senior,5,154913,172118,Full-time,2022,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
ZVRKWDCQ2TN3,Data Scientist,Research Lab,Tech,Canada,Remote,Remote,Senior,5,141472,164712,Full-time,2026,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
LFN5IS11KW52,Data Analyst,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,97247,107526,Full-time,2022,Small,Data Analyst,Analytics,SQL,Programming,Basic
LFN5IS11KW52,Data Analyst,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,97247,107526,Full-time,2022,Small,Data Analyst,Analytics,AWS,Cloud,Advanced
LFN5IS11KW52,Data Analyst,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,97247,107526,Full-time,2022,Small,Data Analyst,Analytics,Python,Programming,Basic
LFN5IS11KW52,Data Analyst,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,97247,107526,Full-time,2022,Small,Data Analyst,Analytics,GCP,Cloud,Basic
